system:index,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,BUFF_DIST,CONS_OBJ,DESIG,DESIG_ENG,DESIG_TYPE,GIS_AREA,GIS_M_AREA,GOV_TYPE,INT_CRIT,ISO3,IUCN_CAT,MANG_AUTH,MANG_PLAN,MARINE,METADATAID,NAME,NO_TAKE,NO_TK_AREA,OBJECTID,ORIG_FID,ORIG_NAME,OWN_TYPE,PARENT_ISO,PA_DEF,REP_AREA,REP_M_AREA,STATUS,STATUS_YR,SUB_LOC,SUPP_INFO,Shape_Area,Shape_Leng,VERIF,WDPAID,WDPA_PID,layer,path,poly_ha,.geo
0_0000000000000000019b,169.33035100297323,163.28781872526986,150.93894153814546,136.69518610911305,122.2274063127939,115.80649819090985,103.17121226827592,101.1583194502849,102.8356998150236,106.28396061866053,102.58385203120449,100.49951282901472,99.56318182773397,98.4172857064364,98.20099147336495,102.61825611053429,103.78022511062737,105.64205264113852,111.2224454052346,109.53937853584773,109.40010225345878,107.41426959733013,107.64024373723656,102.71246256392163,99.39348772127224,99.51876538000448,97.74648806085409,96.89458687726624,93.73786182593022,91.59875326184225,90.64303724919019,88.99094783673974,90.92287902715536,90.35470415186687,89.09918018253892,85.23807564114438,79.8354266140616,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,38.9558559826,10.0259475961,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,1,905,Comboios,Not Reported,0.0,412,411,Comboios,Not Reported,BRA,1,38.721411,0.0,Designated,2009,BR-ES,Not Applicable,0.0700986007743,1.00589054119,State Verified,5.55542627E8,555542627,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,3875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000019c,337.6024032227603,326.97807290004175,309.97599849080603,286.82244485370506,256.9992175461812,246.70314729769512,221.10283891267966,216.59305414988148,219.63961088616617,226.4701149325628,221.82349708403814,218.24083667715388,215.80763076593658,217.11660127313897,218.42780528697585,229.7638085958658,230.146912372083,229.96885282680023,238.771653249382,233.61051842791753,233.13215916600683,229.76263081670902,232.94824547705178,219.960295495688,208.48887498737162,207.53513472724939,204.49926357369006,203.22025288535048,199.74119006979782,196.54858885483958,195.54159696116494,192.3325745088667,194.49742231332363,194.14372250055848,191.9182335106922,187.3211532845217,179.87525577830448,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,143.606223442,0.0780650585791,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Tupiniquim,Not Applicable,0.0,413,412,Tupiniquim,Not Reported,BRA,1,142.827968,0.0,Designated,2009,BR-ES,Not Applicable,0.0814638636978,1.02827492858,State Verified,5.55542628E8,555542628,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,14287,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000019d,862.2408105378062,862.1042222807259,861.6444629792726,861.2775489983162,860.9570591085467,860.6535306242934,860.4615936152601,860.2580486811785,860.0330809878187,858.7457638753289,858.7439784232415,858.5145470918815,858.2190536634142,858.1494200973134,857.9744443674543,857.8833860902932,857.7807214713976,857.7075174079822,857.5289704627914,857.4798704456405,857.3361405610576,857.2557935730206,857.2281181496198,857.1691979296493,857.1075993664165,857.0504642991557,856.7647885278545,856.4478679458841,856.3282407350684,856.1657633890595,855.8193829593101,855.5944125776574,855.5060314555877,855.4390764698089,855.1221322478277,854.5775485066788,853.2346677754132,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,133.073700219,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Lago do Correio,Not Applicable,0.0,414,413,Lago do Correio,Not Reported,BRA,1,132.097815,0.0,Designated,2009,BR-AM,Not Applicable,0.0767537770723,1.00371187801,State Verified,5.55542629E8,555542629,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,13219,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000008,660.6696302046796,660.5348268417036,659.9902529239174,659.6001262727949,659.2805291955864,658.9859285885301,658.8047054455245,658.5895561277756,658.352089983305,657.0379917842669,657.0344207200578,656.7978475196794,656.496104812587,656.4041523947403,656.2211416126352,656.1318688901616,656.0068847160896,655.933680652674,655.7462061724476,655.6881784664535,655.5417702138889,655.4667803036095,655.4435690138753,655.3855416375325,655.3239430783885,655.2659154092592,654.9668489733417,654.6490377710074,654.527625259104,654.3669338825147,653.7286651466677,653.4349681771823,653.3394487058681,653.2716024487877,653.153767232784,652.5993719644637,650.913903904209,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,50.3094591212,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Porto Limoeiro,Not Applicable,0.0,9,8,Porto Limoeiro,Not Reported,BRA,1,50.0,0.0,Designated,2010,BR-AM,Not Applicable,0.0595317153144,0.894624907923,State Verified,352285.0,352285,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,4996,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000e,1567.6810671001392,1564.6901157544512,1564.2313833515568,1563.8526025561398,1563.7165938341996,1563.2899374522485,1563.219427423501,1561.6438284283972,1560.8249142791062,1560.34439787964,1560.082899855838,1559.582136660379,1559.2274838146175,1558.4930605358807,1557.438811442253,1557.2778156695895,1557.0639877952513,1556.874778547083,1556.0392056204712,1555.7191681581148,1555.1680387996112,1554.8607913089718,1554.6311506718616,1554.3339558022324,1553.9964744898136,1553.798327641545,1553.2935483824415,1553.0481621949607,1552.8086020768587,1552.6480588523975,1551.0752631837247,1547.0444757974312,1546.496396481641,1546.3937593307624,1546.196161397617,1545.6804955216676,1544.5872100683443,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,534.25901685,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Maraitá,Not Applicable,0.0,15,14,Maraitá,Not Reported,BRA,1,530.380644,0.0,Designated,2010,BR-AM,Not Applicable,0.14894054403,1.40697743834,State Verified,352291.0,352291,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,53073,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000057,630.8516101464269,630.7544958372813,629.8223102266857,629.5352838508962,629.3070049389848,629.2948669050493,629.1058178313723,629.0650668849003,629.0269145695312,629.0009233538938,628.9419976429562,628.4090457556879,628.3845815068149,628.3404512210586,628.295251031371,628.1891450442721,628.0476968650017,628.0416317734491,626.2498739527671,625.6224002389988,625.1043741649706,624.885481276182,624.7761189008097,624.3392462292421,624.1970845148255,624.1797465209902,624.0947432180511,623.7799893065992,622.7098838969428,621.3719228361188,620.9037030651259,620.6360349955487,620.2043082865409,619.9363847354497,619.8389000771101,619.8218487580389,619.698635561399,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,217.942183998,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Uirapuru,Not Applicable,0.0,88,87,Uirapuru,Not Reported,BRA,1,216.8,0.0,Designated,2010,BR-MT,Not Applicable,0.117699571237,1.33603365674,State Verified,352368.0,352368,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,21666,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000005b,1024.0012523052192,1001.2297198197447,992.4646218017992,989.7471350539198,987.9466811547642,986.4004262349106,984.6854250288822,980.8616986033094,976.5964087551727,973.8980836910048,971.7056920361724,968.6619221961486,958.6301089801213,947.8502131590421,942.8470332753301,937.6785301729828,930.8141564255023,921.1598752810631,907.8193901571766,898.0465295447206,879.9691778677118,871.8809245006652,857.9470262705748,842.5567462480406,834.4119196328634,829.1853612206428,824.6563449252735,819.0223797934141,805.9757794722526,796.0244718694314,783.7370340779269,768.0137764021314,760.0644106242831,748.9288880854781,745.4858830820549,742.3034976611524,723.8720510718956,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,187.267113137,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Sarauá,Not Applicable,0.0,92,91,Sarauá,Not Reported,BRA,1,186.10323,0.0,Designated,2010,BR-PA,Not Applicable,0.0982554734539,1.1764691764,State Verified,352372.0,352372,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,18602,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000008b,521.2566195120456,517.9482017567715,512.6204500938372,504.3320559514866,498.02563466236063,493.65730158680327,491.3003633223557,487.8557726594457,484.6270916885883,479.75810863807163,476.63493039608153,474.1353052507891,471.7342545462554,469.8346489165122,467.90807031947963,465.5433763052479,464.1724587654265,462.5191243458536,460.49247613266857,458.5833048265075,457.0493433112243,454.63577826115693,453.42663130722156,451.9084592795184,450.85845740558597,449.575893333304,446.165981553181,444.9414138942511,443.5443160253523,441.9407219778967,440.3270225383187,438.5354391429417,436.7677759954907,433.6533466461975,432.0724714632617,430.7464987434759,428.0565818506585,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,325.256414413,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Cacique Fontoura,Not Applicable,0.0,140,139,Cacique Fontoura,Not Reported,BRA,1,323.047226,0.0,Designated,2010,BR-MT,Not Applicable,0.122070614452,1.31769543765,State Verified,352424.0,352424,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,32326,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000bc,80.71115533883321,78.29881808197985,75.77833155113204,72.64484582320335,68.75097688503365,65.89613290094702,64.31723293704741,62.23889847226412,60.33133071530617,59.3060955397084,58.974268184504055,58.47450295733085,58.085077111245276,57.35961095911349,56.73517709006419,55.788145560940514,55.27424235690035,54.63693025362265,53.47142139748229,51.754363500558796,50.572199674325645,50.046436696908486,49.80343045765068,49.40575043152752,49.22967525147382,48.76098176319236,48.72050403223531,48.669264089608255,48.62300272864632,48.57755679584597,48.30409071100724,48.0958545678191,48.00660006281434,47.98263866388856,47.78491964806559,47.74773041442301,47.71632928612711,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,97.9159474797,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Taquara,Not Applicable,0.0,189,188,Taquara,Not Reported,BRA,1,97.0,0.0,Designated,2010,BR-MS,Not Applicable,0.0746471945878,0.988192016552,State Verified,352485.0,352485,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,9746,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000db,338.06133533421877,294.71961959547343,275.68105759754644,247.17143483849398,234.3702741292858,221.91737114453755,213.18215327487292,203.3623144481678,198.00070787377683,189.89530860634974,184.7865073403687,180.76587969056553,175.0176507690703,172.12397814068257,168.04604275168575,164.02204758933402,160.48239964567074,158.0099035776174,154.98539862967604,153.36935484986142,152.1295461784186,149.81171531363245,145.5243766250381,142.75715496565638,141.37540061268965,138.52637197955877,136.52066539781305,135.02156996180491,133.66353454997568,130.42469961768273,128.71929926456457,126.49386445036819,125.07165033718643,124.0985370505509,122.47531834790777,121.03881256170517,120.52256552288111,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,73.7057663469,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Boa Vista - PR,Not Applicable,0.0,220,219,Boa Vista - PR,Not Reported,BRA,1,73.363308,0.0,Designated,2010,BR-PR,Not Applicable,0.0707593251159,0.960341388852,State Verified,352521.0,352521,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,7339,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000e2,422.13721583194445,411.9773737668329,402.92570999705265,396.49480067899844,391.02759815226915,382.7773096859369,377.1232205161098,372.51125810695163,365.8983888252192,363.5279146325326,362.1188592571374,359.8385167138883,339.14337318233686,336.53538254548357,323.06910004590867,318.4973164781167,315.6193515604939,311.65439038114306,307.9264134665426,302.8509199623628,300.31825887181463,298.14812376583274,295.1043451532585,294.6604379210836,289.37622544726077,287.02577507787186,285.44872374084025,283.29385100762323,281.24274266238405,274.9800934235051,273.77763278028135,269.97626987451173,267.2664779786765,263.8755263259151,262.2751186467068,260.72574748749764,255.63560984866163,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,33.0615393306,0.0040242627889,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Pindoty,Not Applicable,0.0,227,226,Pindoty,Not Reported,BRA,1,32.94,0.0,Designated,2010,BR-SC,Not Applicable,0.0651575063756,0.924553836747,State Verified,352530.0,352530,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,3293,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000e6,105.82419913999061,100.99622850303025,98.09679071215905,94.6143621865275,91.87039800528501,89.76507754466405,87.8937699625028,86.71036673694091,85.81495312598862,84.76765131291842,83.5376715246542,82.8169917940979,81.56881274260175,80.36517783066027,78.39106849624338,77.61174363143752,76.54571622047574,75.72387839608379,74.4308515336175,74.0360871547651,73.68610785640136,73.25078282640813,72.96683437525694,72.69359510000517,72.3608488748428,72.17703448888146,72.01543160571009,71.8666813486035,70.55183538795411,70.32363518060072,70.07237864006163,69.8342258347633,69.68729999848807,69.2823960968446,68.84554979414314,68.46648201817376,68.25637992912415,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,19.2503792895,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Toldo Imbu,Not Applicable,0.0,231,230,Toldo Imbu,Not Reported,BRA,1,19.65,0.0,Designated,2010,BR-SC,Not Applicable,0.0462499677345,0.763662776305,State Verified,352534.0,352534,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,1917,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000101,537.2513826279934,536.5477615897613,534.7894876724113,533.9963132094624,532.6588620393533,530.9240515544018,529.6852076945179,529.3056849073519,528.7158296539646,511.74483591187027,509.56258190695456,508.4939930890475,506.49400638752104,505.7702273869472,504.50705325544675,503.0278751227111,501.25822765708125,499.86024782060554,498.91384972049434,497.9762166067476,496.9222415062523,496.10680418637355,495.03757587056543,494.10697897349235,493.690138961299,493.3527200903813,492.96848632463286,492.5466553739298,491.83265050651517,491.030862856855,490.98860730804694,490.6651431921021,490.98819930290784,491.33368177898456,490.32767538693736,490.0452253310378,489.9639735762192,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,85.804130533,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Ribeirão Silveira,Not Applicable,0.0,258,257,Ribeirão Silveira,Not Reported,BRA,1,85.0,0.0,Designated,2010,BR-SP,Not Applicable,0.0696120682446,0.948834543777,State Verified,352564.0,352564,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,8541,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000235,800.4769956151326,800.1523261760296,798.7913969229364,797.7393027192405,793.966803496067,793.6126619989361,791.4316326254585,789.4682676292725,789.3917665665807,789.3212960694493,789.2900742468787,789.150022297965,789.1018534074021,788.4963776695109,788.1334511463357,784.828214407741,783.802619772059,775.2490955900554,775.1242380717453,775.1102517258396,775.0843822293797,774.8577996524737,774.8390700430988,774.824798520699,774.8158796797568,774.8033868741803,774.7891163385359,774.7712772649884,774.76503375211,774.7578982135358,774.7578982135358,774.7578982135358,774.7570062038922,774.7570062038922,774.7561142936138,774.7543305702861,774.740951902989,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,104.608468474,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Amanayé,Not Applicable,0.0,566,565,Amanayé,Not Reported,BRA,1,0.0,0.0,Proposed,1989,BR-PA,Not Applicable,0.0675891515183,0.938677551686,State Verified,33992.0,33992,IL_2,C:\Users\tpt590\Desktop\Indigenous tenure\IL_2.shp,10391,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001e4,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2749680829567,829.2508979904275,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,104.545828207,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Lameirão,Not Applicable,0.0,485,484,Lameirão,Not Reported,BRA,1,0.0,0.0,Proposed,1995,BR-AM,Not Applicable,0.0676127079465,0.938840188981,State Verified,33877.0,33877,IL_2,C:\Users\tpt590\Desktop\Indigenous tenure\IL_2.shp,10385,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000001b8,351.98227802648034,350.8094506459866,350.017944162701,349.3535162070749,348.5608832735365,347.6620657159699,346.6882897941532,346.36315649923165,345.88427188159335,345.0310416058436,344.39396978730457,343.95346454934054,342.6637100073521,342.0112762126141,341.76517076669205,340.9765321973926,340.3498041180195,339.93485586576224,339.352769433018,339.1625190926916,338.99184232615386,338.81808194437156,338.6377778770498,338.3652903932856,338.16358840823307,337.9314517573544,337.73095996517344,337.50786986617493,336.97937776095847,336.5809282358769,336.41553568598493,336.061215192486,335.83646887241804,335.7450774399843,335.58538963169553,335.31043580058025,335.2651642324652,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,96.3415475212,29.4874450951,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,1,905,Parati-Mirim,Not Reported,0.0,441,440,Parati-Mirim,Not Reported,BRA,1,0.0,0.0,Proposed,2008,BR-RJ,Not Applicable,0.0710334690237,0.962577360528,State Verified,15980.0,15980,IL_2,C:\Users\tpt590\Desktop\Indigenous tenure\IL_2.shp,9590,"{""type"":""MultiPoint"",""coordinates"":[]}"
